chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	FDKDiscord	FDK2D4Incons	2D4Discord	2D4RefAbsent	FDKRefAbsent	coding	consequence	DD2FDKMAF
Pf3D7_13_v3	1734757	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1736027	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1737057	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1739315	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_13_v3	1740088	INDEL	36	0.804			0			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_13_v3	1742639	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1743222	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1744605	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1745544	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1748251	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1748557	INDEL	-3	0.027			0			2	1.0	0.516	0	0	0	0	0	coding	inframe_deletion	0.0
Pf3D7_13_v3	1748951	INDEL	60	1.22	STR		0	12	2.75	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_13_v3	1750965	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1751770	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1751879	INDEL	-3	0.027		TArich	0			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1753642	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1753858	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1754461	SNP	1	0	STR		0	2	7.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1754664	INDEL	-32	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1754888	INDEL	-18	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1754928	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1754938	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1755304	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1755680	INDEL	-4	0.027	STR	TArep	0	11	2.36	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1756082	INDEL	8	0.22		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1757256	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1757889	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1774926	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1775206	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1776808	SNP	1	0	STR		0	3	12.67	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1776814	INDEL	-3	0.027	STR		0	3	12.67	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1776822	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1776828	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1776880	INDEL	-3	0.027		TArich	0			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1777067	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1777417	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1800503	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1800515	SNP	1	0	STR		0	2	8.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1800855	INDEL	10	0.275		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1801195	INDEL	10	0.262		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1803706	INDEL	-9	0.027	STR		0	18	2.11	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1803760	SNP	1	0	STR		0	9	5.89	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1805777	INDEL	-4	0.027	STR		0	2	11.5	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1805976	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1807103	INDEL	-8	0.027	STR	TArep	0	9	2.11	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1807512	INDEL	9	0.238		TArich	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1807811	SNP	1	0	STR		0	7	2.57	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1807842	INDEL	2	0.081			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1808487	SNP	1	0	STR		0	4	4.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1809357	INDEL	8	0.22		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1809640	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1809802	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1811164	INDEL	2	0.077	STR	TArep	0	7	2.43	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1811323	INDEL	5	0.15		TArich	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1811542	INDEL	4	0.128		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1814240	INDEL	-4	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1815570	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1815571	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1815574	INDEL	-10	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1815591	SNP	1	0	STR		0	2	23.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1815595	INDEL	-1	0.027	STR	polyA	0	2	23.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1815873	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1817501	INDEL	2	0.077		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1817728	INDEL	-4	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1825820	INDEL	-8	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1827074	SNP	1	0	STR		0	4	4.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1827078	SNP	1	0	STR		0	4	4.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1827090	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1827094	INDEL	12	0.31			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1827569	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1827794	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1827880	INDEL	-12	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1829711	INDEL	-6	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1829711	INDEL	-6	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1830398	INDEL	2	0.077		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1830453	INDEL	16	0.415		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1830718	INDEL	12	0.317	STR	TArep	0	9	2.22	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1832138	INDEL	6	0.163	STR		0	9	4.89	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_13_v3	1832141	SNP	1	0	STR		0	9	4.89	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1832148	SNP	1	0	STR		0	9	4.89	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1832159	SNP	1	0	STR		0	6	2.83	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1835012	INDEL	4	0.128		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1835460	INDEL	-10	0.027	STR	TArep	0	4	5.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1835639	INDEL	-6	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1836068	SNP	1	0	STR		0	2	26.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1836072	SNP	1	0	STR		0	2	26.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1838043	INDEL	-4	0.027			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1840271	INDEL	-16	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1840778	SNP	1	0	polyA		0	1	17.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1840780	SNP	1	0	polyA		0	1	17.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1841842	INDEL	-2	0.027	STR		0	2	7.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1842023	INDEL	-12	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1842166	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1842210	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1852603	SNP	1	0			0			2	1.0	0.0	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1852795	INDEL	-4	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1853984	SNP	1	0	STR		0	3	4.67	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1853989	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1854923	INDEL	-3	0.027	STR	TArich	0	9	2.0	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1856973	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1856979	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1858907	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1860106	INDEL	-9	0.027	STR	TArich	0	3	4.0	2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1861308	INDEL	-6	0.027		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1865992	INDEL	-9	0.027		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1867630	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1867891	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1870883	INDEL	-6	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1870924	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1908339	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1908786	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1908895	INDEL	-4	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1909784	INDEL	9	0.25		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_13_v3	1910603	INDEL	8	0.22		TArep	0			3	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1910797	INDEL	5	0.15		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1910799	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1911222	INDEL	-8	0.027	STR	TArich	0	2	8.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1911875	INDEL	-12	0.027		TArep	0			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_13_v3	1912125	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1912411	INDEL	22	0.575	STR	TArep	0	4	3.75	2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_13_v3	1912599	INDEL	-14	0.027	STR	TArep	0	4	8.0	3	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1912801	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1912860	INDEL	-2	0.027	STR	TArep	0	14	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1914290	INDEL	15	0.381		TArich	0			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_13_v3	1916812	INDEL	9	0.244		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_13_v3	1918979	INDEL	10	0.275		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1919291	INDEL	-12	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1919521	INDEL	1	0.051		polyA	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1919721	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1919721	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1920149	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1920363	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1922547	INDEL	27	0.56		TArep	0			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_13_v3	1923439	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1923443	SNP	1	0	STR		0	2	17.0	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1923445	SNP	1	0	STR		0	2	17.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1923785	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1925173	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1925270	INDEL	4	0.122		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1925440	INDEL	8	0.22		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1927540	INDEL	-4	0.027	STR	TArep	0	10	3.2	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1927667	INDEL	-8	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1928275	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1928280	INDEL	5	0.133	STR		0	5	5.8	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1941371	INDEL	15	0.381		TArich	0			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_13_v3	1943865	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_13_v3	1943868	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1943922	SNP	1	0	STR		0	36	2.39	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1943937	SNP	1	0	STR		0	36	2.39	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1943955	SNP	1	0	STR		0	36	2.39	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1943973	SNP	1	0	STR		0	36	2.39	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1944870	SNP	1	0	STR		0	27	2.3	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1950889	INDEL	-1	0.027		polyA	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951899	INDEL	10	0.275	STR	TArep	0	24	2.12	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951911	SNP	1	0	STR		0	24	2.12	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951915	SNP	1	0	STR		0	24	2.12	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951923	SNP	1	0	STR		0	24	2.12	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951951	SNP	1	0	STR		0	16	2.19	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951959	SNP	1	0	STR		0	16	2.19	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951967	SNP	1	0	STR		0	16	2.19	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951971	SNP	1	0	STR		0	2	9.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1951983	SNP	1	0	STR		0	4	7.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1952313	INDEL	14	0.375		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1958679	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1958768	INDEL	-8	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1959397	INDEL	6	0.171		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1960122	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1960344	INDEL	-6	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1960895	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1960899	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1961571	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1961803	INDEL	-3	0.027		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1965140	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1965603	INDEL	-2	0.027	STR	TArep	0	4	3.25	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1965942	INDEL	20	0.429			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1966725	SNP	1	0	STR		0	6	3.83	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1967166	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1967367	INDEL	-10	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1967604	INDEL	2	0.077		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1967940	INDEL	-6	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1968703	INDEL	10	0.275		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1969215	SNP	1	0	STR		0	4	4.75	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1970309	INDEL	-4	0.027	STR	TArep	0	8	2.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1970443	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_13_v3	1971705	INDEL	4	0.128	STR	TArich	0	2	12.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1971746	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1971803	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1971967	INDEL	9	0.217			0			2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_13_v3	1972073	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1972169	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_13_v3	1974212	INDEL	18	0.452	STR		0	3	7.33	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_insertion	0.0
Pf3D7_13_v3	1974840	INDEL	2	0.077		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1983315	INDEL	-34	0.027	STR	TArep	0	2	27.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1983852	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	1983965	SNP	1	0	STR		0	3	6.33	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1983971	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1983972	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1984500	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1984683	INDEL	10	0.262		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1984938	INDEL	-4	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	1985456	INDEL	-2	0.027		TArep	0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	1987077	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1987944	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1988116	INDEL	-12	0.027			0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1989733	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1990601	INDEL	3	0.1		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_13_v3	1991845	INDEL	-6	0.027		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_13_v3	1991902	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	1992017	INDEL	-3	0.027		TArich	0			2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_13_v3	1992460	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_13_v3	2002479	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	2002812	INDEL	6	0.171		TArich	0			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_13_v3	2003065	INDEL	-4	0.027		TArep	0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_13_v3	2003424	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_13_v3	2003540	INDEL	1	0.051	polyA	polyA	0	1	12.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	2003547	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_13_v3	2003549	SNP	1	0			0			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_13_v3	2003671	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
