chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	Cl1Incons	Cl2Incons	Cl3Incons	coding	consequence	DD2FDKMAF
Pf3D7_11_v3	1058850	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1058853	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1058856	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1058857	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1058858	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1058862	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1058864	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1104459	SNP	1	0	STR		0	2	18.0	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1116516	SNP	1	0	STR		0	4	5.25	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1116530	SNP	1	0	STR		0	2	18.0	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1116553	SNP	1	0	STR		0	2	18.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1120094	SNP	1	0	STR		0	2	22.5	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1123584	SNP	1	0	STR		0	2	16.5	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1123586	SNP	1	0	STR		0	2	16.5	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1123611	INDEL	-27	0.027	STR		0	1	18.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1127401	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1128039	INDEL	12	0.317	STR	TArep	0	15	2.07	4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143698	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143699	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143701	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143704	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143707	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143709	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143710	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143712	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143717	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143719	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143721	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143722	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143725	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143727	SNP	1	0			0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143731	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143733	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143735	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143736	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143738	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143740	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143743	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143744	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143746	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143748	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1143749	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1154730	SNP	1	0	STR		0	2	28.0	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1158767	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158768	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158769	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158772	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158774	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158777	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158778	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158779	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158780	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158782	SNP	1	0	STR		0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158785	INDEL	-9	0.027	STR	polyA	0	209	2.08	2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158796	SNP	1	0	STR		0	209	2.08	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158802	SNP	1	0	STR		0	209	2.08	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1158803	SNP	1	0	STR		0	209	2.08	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1174617	INDEL	-30	0.027	STR	TArep	0	2	25.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1200894	INDEL	4	0.128		TArich	0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1210200	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210201	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210203	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210204	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210205	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210208	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210210	SNP	1	0			0			2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210220	SNP	1	0			0			2	0.5	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1210292	INDEL	-11	0.027			0			3	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1214669	SNP	1	0	STR		0	6	3.83	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1233161	SNP	1	0			0			2	0.556	-1.0	1	1	0	intergenic		-1
Pf3D7_11_v3	1233162	SNP	1	0			0			2	0.556	-1.0	1	1	0	intergenic		-1
Pf3D7_11_v3	1233175	SNP	1	0			0			2	0.611	-1.0	1	1	0	intergenic		-1
Pf3D7_11_v3	1233571	INDEL	14	0.366		polyA	0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1233636	INDEL	-25	0.027		TArep	0			2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1233657	INDEL	-4	0.027		TArep	0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1252069	INDEL	28	0.738		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1253927	SNP	1	0	STR		0	2	18.5	2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1255251	SNP	1	0	STR		0	26	3.73	2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1332104	SNP	1	0			0			2	1.0	-1.0	0	1	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1348031	INDEL	-27	0.027	STR		0	6	2.83	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1348097	SNP	1	0	STR		0	27	3.41	2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1348105	SNP	1	0	STR		0	27	3.41	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1348115	SNP	1	0	STR		0	27	3.41	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1349427	INDEL	1	0.051			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1349841	INDEL	14	0.357	STR		0	6	2.67	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1350155	INDEL	-38	0.027			0			5	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1350567	INDEL	16	0.659		TArep	0			5	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1352851	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1353435	INDEL	24	0.891			0			3	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_11_v3	1354458	INDEL	9	0.524	STR		0	3	12.67	3	0.833	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_11_v3	1354473	SNP	1	0	STR		0	3	11.0	2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1354832	INDEL	30	1.271			0			4	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_11_v3	1355726	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1358418	INDEL	4	0.122		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1358441	INDEL	-1	0.027	STR	polyA	0	2	12.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1358728	INDEL	-1	0.027		polyA	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1359266	SNP	1	0	STR		0	2	24.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1359270	SNP	1	0	STR		0	2	24.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1359274	SNP	1	0	STR		0	2	24.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1359278	SNP	1	0	STR		0	2	24.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362488	INDEL	-10	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362508	INDEL	-3	0.027	STR		0	10	4.2	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362518	SNP	1	0	STR		0	10	4.2	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362520	SNP	1	0	STR		0	10	4.2	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362523	SNP	1	0	STR		0	10	4.2	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362525	SNP	1	0	STR		0	10	4.2	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1362526	SNP	1	0	STR		0	10	4.2	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1369766	INDEL	6	0.167			0			2	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_11_v3	1372197	INDEL	10	0.275	STR	TArep	0	6	3.83	3	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1372199	INDEL	4	0.128	STR	TArich	0	2	12.0	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1372476	SNP	1	0	STR		0	2	12.5	2	1.0	-1.0	1	0	0	coding	intragenic_variant	-1
Pf3D7_11_v3	1373530	INDEL	-2	0.027		polyA	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1373540	INDEL	6	0.205	polyA	TArich	0	1	11.0	3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1374582	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377760	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377761	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377762	SNP	1	0	STR		0	2	9.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377764	SNP	1	0	STR		0	2	9.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377766	SNP	1	0	STR		0	2	9.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377768	SNP	1	0	STR		0	2	9.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1377770	SNP	1	0	STR		0	2	9.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1382197	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1383694	INDEL	-2	0.075		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1383765	INDEL	-18	0.027	STR	TArep	0	9	2.11	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1385066	SNP	1	0	STR		0	2	6.0	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1385200	INDEL	2	0.375		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1389272	INDEL	2	0.075		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1389685	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1389812	INDEL	16	0.707		TArep	0			5	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1390921	SNP	1	0	STR		0	4	6.25	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1391224	INDEL	-14	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1391289	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1391796	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1392364	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1394648	INDEL	21	0.595		TArich	0			4	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_11_v3	1396288	INDEL	-8	0.317	STR	TArep	0	7	2.29	5	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1396584	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1397557	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1398149	INDEL	2	0.077		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1399479	INDEL	-14	0.128		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1400854	INDEL	2	0.077	STR	TArep	0	3	5.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1400964	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1406311	INDEL	6	0.31		TArich	0			3	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_11_v3	1406843	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1407404	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1407902	SNP	1	0	STR		0	15	11.87	2	0.889	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_11_v3	1407962	INDEL	-90	0.027	STR		0	15	11.87	3	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1407962	INDEL	-90	0.027	STR		0	15	11.87	3	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1408022	SNP	1	0	STR		0	15	3.93	2	0.889	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1408052	SNP	1	0	STR		0	30	2.97	2	0.722	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1408681	SNP	1	0	STR		0	15	3.93	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1408716	INDEL	-30	0.027	STR		0	15	3.93	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1408776	SNP	1	0	STR		0	15	7.93	2	0.833	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1408787	SNP	1	0	STR		0	15	7.93	2	0.833	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1408802	SNP	1	0	STR		0	15	7.93	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1408817	SNP	1	0	STR		0	15	7.93	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1409572	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1409572	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1409910	SNP	1	0	TArich		0	3	4.67	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1410478	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1410693	INDEL	18	0.413	STR		0	9	3.78	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_11_v3	1410702	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1411656	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1411728	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412039	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412343	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412346	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412347	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412352	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1412357	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412360	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412363	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412364	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1412373	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1412375	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412483	SNP	1	0	STR		0	27	2.22	2	0.833	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412495	SNP	1	0	STR		0	27	2.22	2	0.833	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1412496	SNP	1	0	STR		0	27	2.22	2	0.833	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1412499	SNP	1	0	STR		0	27	2.22	2	0.833	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1413271	INDEL	9	0.244		TArich	0			3	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_11_v3	1415138	INDEL	20	0.548		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1415296	INDEL	10	0.317		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1419868	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1423825	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1424543	INDEL	3	0.171		TArich	0			3	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_11_v3	1424675	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1426495	INDEL	-2	0.31		TArep	0			5	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1426999	INDEL	-93	0.027			0			2	0.5	-1.0	0	1	0	coding	frameshift_variant&stop_lost&splice_region_variant	-1
Pf3D7_11_v3	1427648	INDEL	3	0.103		TArich	0			2	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_11_v3	1428200	INDEL	30	0.689	STR		0	18	2.94	2	1.0	-1.0	1	0	0	coding	inframe_insertion	-1
Pf3D7_11_v3	1428212	SNP	1	0	STR		0	18	2.94	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1428230	SNP	1	0	STR		0	30	2.13	2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1428350	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1430082	INDEL	-2	0.027	STR	TArep	0	9	2.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1430916	INDEL	2	0.077		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1431127	INDEL	10	0.525		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1431467	INDEL	4	0.128		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1431864	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1435022	INDEL	8	0.375		TArep	0			4	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1435890	INDEL	26	0.614	STR		0	2	24.0	3	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1436504	INDEL	12	0.317	STR	TArep	0	4	3.75	4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1437420	INDEL	-6	0.22	STR	TArep	0	11	2.0	4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1439150	INDEL	12	0.375		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1439682	INDEL	-2	0.075		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1440625	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1440880	INDEL	-8	0.171		TArep	0			4	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1441321	INDEL	1	0.054		polyA	0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1470529	SNP	1	0	STR		0	2	18.0	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1470531	SNP	1	0	STR		0	2	18.0	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1480853	INDEL	3	0.103	STR	TArich	0	2	20.0	3	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1500359	INDEL	10	0.525		TArep	0			5	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1518387	INDEL	-4	0.027		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1532623	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532625	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532626	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532627	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532629	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532630	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532634	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532638	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532639	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532642	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532643	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532645	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532649	SNP	1	0	polyA		0	1	18.0	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532656	SNP	1	0	polyA		0	1	18.0	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532658	SNP	1	0	polyA		0	1	18.0	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532661	SNP	1	0	polyA		0	1	18.0	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532666	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532667	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532668	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532670	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532673	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532676	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532677	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532679	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532681	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532682	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532683	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532686	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
